2009-04-21,Healthcare,income,5414.66
2023-08-27,Salary,income,-3053.14
2018-09-21,Entertainment,income,916.45
2017-08-12,Utilities,income,8549.68
2011-05-20,Entertainment,income,7478.99
2014-02-03,Salary,income,5833.91
2013-11-11,Salary,income,3654.89
2003-05-09,Healthcare,income,-3580.34
2013-12-13,Groceries,income,-4201.31
2022-12-15,Salary,income,-3439.57
2004-07-22,Salary,income,6053.92
2002-09-14,Entertainment,expense,-775.34
2005-03-22,Utilities,income,783.04
2003-09-02,Utilities,expense,1349.66
2018-03-07,Salary,expense,8040.67
2019-12-07,Groceries,income,7876.5
2012-09-22,Healthcare,expense,6382.09
2016-01-22,Salary,income,3222.52
2015-04-09,Salary,income,-4582.04
2004-03-15,Salary,income,9863.82
2012-08-10,Salary,income,3910.26
2007-02-24,Groceries,expense,6720.33
2008-11-15,Utilities,income,9695.18
2008-01-18,Salary,income,-109.72
2005-03-26,Healthcare,expense,7831.33
2011-05-15,Salary,income,9273.85
2021-07-26,Entertainment,income,2330.27
2001-10-12,Healthcare,income,-4180.87
2011-12-03,Utilities,income,2714.32
2002-11-20,Utilities,income,5064.07
2018-02-26,Utilities,income,120.09
2002-09-27,Salary,expense,9160.96
2001-01-25,Utilities,expense,-1411.44
2012-06-22,Healthcare,expense,42.13
2013-04-10,Groceries,expense,-4470.24
2013-12-27,Utilities,expense,-4680.46
2017-08-23,Healthcare,income,2220.02
2006-03-14,Healthcare,expense,893.34
2020-08-12,Entertainment,income,1286.13
2022-03-04,Entertainment,expense,5507.92
2009-11-22,Groceries,expense,9074.4
2005-01-02,Utilities,expense,-4747.18
2022-07-15,Utilities,expense,4717.7
2004-01-05,Utilities,expense,-4804.31
2021-12-05,Groceries,income,9032.11
2010-10-03,Salary,expense,4120.62
2015-01-24,Salary,income,566.12
2022-04-28,Groceries,expense,1862.54
2002-03-19,Groceries,expense,-1363.34
2020-03-06,Salary,income,2427.65
2023-01-17,Groceries,expense,-1078.31
2008-11-27,Groceries,expense,4781.4
2004-10-13,Entertainment,expense,-487.44
2003-04-02,Utilities,income,3668.88
2023-06-03,Healthcare,expense,2713.22
2012-04-05,Entertainment,income,2183.53
2014-06-16,Entertainment,expense,-718.56
2013-06-02,Utilities,income,6284.41
2011-02-01,Entertainment,expense,6206.76
2006-07-16,Entertainment,expense,6818.88
2009-12-12,Utilities,income,9631.09
2022-12-04,Utilities,income,-3639.29
2003-06-22,Utilities,expense,2195.23
2012-01-09,Utilities,income,-579.81
2020-09-11,Healthcare,expense,-2742.76
2013-06-22,Salary,income,980.09
2021-09-16,Groceries,expense,8604.66
2012-07-16,Entertainment,income,2081.07
2015-09-23,Healthcare,income,625.32
2009-01-11,Groceries,expense,3068.05
2016-03-15,Entertainment,income,4128.8
2022-06-14,Groceries,income,2151.61
2007-05-12,Groceries,expense,-2578.05
2010-12-23,Healthcare,expense,-4771.22
2010-04-27,Salary,expense,272.75
2007-04-28,Groceries,income,4629.97
2015-08-14,Salary,income,7645.98
2019-03-23,Entertainment,expense,-4308.84
2019-08-13,Utilities,expense,6402.11
2005-09-01,Groceries,expense,-299.57
2011-09-02,Entertainment,expense,-3717.07
2013-02-03,Healthcare,income,-1799.4
2016-08-21,Entertainment,income,4779.03
2005-09-01,Utilities,expense,8968.27
2018-05-12,Groceries,expense,262.46
2016-05-13,Utilities,expense,-586.61
2013-08-13,Utilities,expense,6711.96
2019-03-02,Healthcare,income,-4842.04
2006-05-12,Entertainment,expense,-4242.69
2017-12-15,Utilities,expense,-979.31
2017-03-03,Groceries,expense,1280.95
2003-12-15,Salary,expense,5813.66
2022-10-25,Healthcare,expense,6600.17
2007-02-14,Salary,expense,7631.27
2022-10-27,Utilities,income,1633.16
2021-09-03,Groceries,income,-3660.13
2006-08-01,Entertainment,income,8522.8
2001-12-05,Entertainment,expense,3019.02
2005-02-20,Salary,income,-1226.61
2010-09-14,Utilities,income,9238.35
2014-11-28,Utilities,income,753.95
2000-01-07,Healthcare,income,-937.16
2002-08-18,Groceries,income,4130.15
2011-10-02,Entertainment,expense,5305.43
2007-06-22,Entertainment,expense,12.92
2015-03-11,Healthcare,expense,5587.0
2007-11-08,Utilities,expense,4233.94
2009-01-05,Utilities,income,-2663.54
2013-11-08,Utilities,income,-3413.39
2005-01-07,Entertainment,expense,1982.9
2010-10-23,Healthcare,income,8125.63
2009-01-03,Utilities,expense,-1260.18
2001-06-28,Salary,expense,5680.0
2002-07-15,Healthcare,expense,4801.31
2008-12-22,Groceries,income,6924.01
2001-08-23,Utilities,income,1421.91
2007-01-23,Salary,expense,5732.27
2020-01-01,Groceries,income,-3049.76
2011-02-09,Salary,expense,6994.18
2020-06-01,Groceries,expense,1644.22
2020-12-26,Healthcare,income,8012.26
2001-07-06,Groceries,expense,1858.31
2008-10-02,Healthcare,income,-2806.84
2009-11-05,Salary,expense,8855.93
2016-03-27,Salary,expense,-4777.19
2005-12-15,Salary,income,933.18
2012-02-20,Healthcare,expense,5231.51
2012-03-09,Salary,expense,-262.13
2013-01-07,Groceries,income,4024.6
2009-08-11,Entertainment,income,-2959.6
2009-11-03,Utilities,expense,-427.51
2023-11-27,Healthcare,income,-1618.4
2007-11-12,Healthcare,income,-2752.15
2002-09-11,Salary,income,4633.56
2023-05-12,Groceries,expense,-2749.95
2010-05-04,Salary,expense,-2550.38
2016-02-07,Groceries,income,9703.79
2022-11-09,Healthcare,income,7453.02
2020-11-12,Utilities,expense,-2865.64
2006-08-11,Entertainment,expense,-3928.28
2007-04-25,Groceries,income,1567.85
2016-08-27,Healthcare,expense,5874.35
2013-06-11,Salary,income,-4040.44
2006-06-27,Utilities,expense,4765.93
2023-02-11,Utilities,expense,8215.84
2006-05-22,Utilities,expense,2787.12
2011-08-19,Groceries,expense,-3463.99
2015-05-04,Utilities,income,5402.38
2001-10-22,Groceries,expense,-2148.14
2012-10-02,Healthcare,income,206.76
2010-04-02,Groceries,expense,1754.37
2013-08-11,Groceries,expense,4989.96
2001-03-05,Entertainment,income,-2884.22
2016-06-02,Utilities,income,6575.1
2017-03-27,Salary,expense,2225.05
2021-09-08,Salary,income,5782.08
2000-11-25,Healthcare,expense,6624.22
2018-05-20,Healthcare,expense,5821.74
2021-04-18,Salary,expense,6076.78
2020-02-15,Groceries,income,6647.76
2021-01-12,Entertainment,expense,9134.24
2001-04-16,Utilities,income,8838.69
2003-10-09,Salary,expense,8504.61
2003-04-16,Healthcare,income,8241.87
2000-04-12,Groceries,income,6533.52
2000-09-21,Salary,expense,-599.64
2009-02-19,Salary,income,-4271.17
2006-12-27,Entertainment,income,5983.39
2021-01-12,Healthcare,income,4064.18
2022-10-22,Utilities,income,7927.44
2007-10-03,Healthcare,expense,-1685.69
2000-08-14,Utilities,expense,1354.74
2023-02-20,Entertainment,income,4373.96
2015-10-11,Salary,expense,-4356.99
2011-11-03,Groceries,income,406.93
2016-01-26,Entertainment,income,-4018.83
2013-06-28,Healthcare,income,4424.16
2008-12-24,Salary,income,4725.23
2001-08-23,Utilities,income,6646.49
2003-11-23,Healthcare,income,1016.97
2013-09-09,Groceries,expense,4958.66
2017-04-11,Utilities,income,9187.28
2015-03-03,Salary,income,-1361.77
2021-02-02,Salary,income,-3974.22
2001-01-22,Salary,income,-267.21
2012-03-06,Groceries,income,-1806.74
2016-08-09,Utilities,expense,1447.52
2007-07-07,Entertainment,income,-3343.81
2001-04-01,Utilities,income,-2640.98
2023-04-01,Groceries,expense,-2726.06
2020-05-07,Salary,income,7041.24
2000-09-01,Utilities,expense,-117.61
2006-05-10,Salary,income,8380.11
2016-04-25,Entertainment,expense,2231.67
2021-02-26,Groceries,expense,7237.45
2014-06-04,Entertainment,expense,-287.54
2006-10-12,Salary,income,-208.41
2015-10-12,Entertainment,income,7154.96
2007-09-05,Utilities,income,3526.23
2011-04-19,Groceries,income,-1998.34
2022-11-01,Healthcare,expense,7911.73
2010-02-17,Salary,expense,5695.51
2013-01-08,Utilities,income,-210.34
2010-12-22,Entertainment,income,2225.95
2014-12-10,Entertainment,expense,5735.52
2008-10-16,Salary,expense,-4106.53
2021-11-23,Salary,income,-1560.77
2017-04-28,Utilities,expense,5366.41
2005-10-14,Entertainment,income,3919.29
2020-09-03,Healthcare,expense,-4322.51
2003-03-27,Utilities,income,-3678.58
2014-12-04,Utilities,expense,8519.62
2005-11-23,Groceries,expense,-1055.71
2007-11-02,Entertainment,expense,-4838.05
2006-11-05,Groceries,expense,6238.46
2019-12-12,Entertainment,income,4991.98
2009-02-18,Utilities,income,-1544.31
2007-12-16,Entertainment,expense,-1340.21
2013-03-08,Healthcare,income,8497.9
2014-04-21,Groceries,income,1015.76
2019-02-14,Healthcare,expense,9394.19
2010-06-04,Healthcare,expense,855.12
2004-04-24,Healthcare,income,-4039.75
2017-05-26,Utilities,income,9379.56
2009-08-02,Healthcare,income,4608.09
2000-06-08,Entertainment,expense,5256.42
2022-12-10,Groceries,expense,-4263.06
2008-01-25,Salary,income,-1991.21
2023-01-23,Salary,income,-3386.87
2010-04-24,Salary,expense,7922.47
2009-07-25,Salary,expense,-2181.19
2002-01-21,Utilities,income,-3506.09
2019-03-07,Utilities,expense,-1659.7
2001-02-17,Salary,expense,9441.09
2015-07-08,Entertainment,expense,2107.08
2013-05-10,Utilities,income,4137.45
2019-11-26,Groceries,expense,4257.2
2015-12-21,Salary,expense,-194.78
2023-03-09,Salary,income,-4919.21
2011-03-16,Salary,income,3980.79
2003-11-06,Utilities,expense,5303.69
2002-05-18,Groceries,expense,2637.79
2003-07-17,Entertainment,income,-1547.81
2009-02-08,Salary,expense,-4778.69
2009-06-03,Healthcare,income,-2615.31
2013-02-17,Utilities,expense,6685.75
2016-11-04,Healthcare,expense,2914.98
2004-03-08,Salary,income,7799.75
2021-05-12,Healthcare,income,7648.49
2000-06-02,Salary,income,-3295.88
2008-02-03,Entertainment,income,9457.32
2010-07-28,Groceries,income,7100.43
2010-12-16,Healthcare,expense,-598.1
2020-04-05,Entertainment,expense,-2112.94
2005-09-12,Healthcare,income,-3297.76
2021-04-24,Salary,expense,7911.34
2003-08-12,Entertainment,expense,1626.44
2017-08-18,Healthcare,expense,-4.52
2014-03-19,Utilities,expense,5041.18
2000-12-05,Utilities,income,6120.06
2008-10-19,Groceries,expense,4780.46
2004-04-05,Salary,income,9080.22
2023-04-15,Entertainment,income,-399.35
2001-11-22,Healthcare,income,5200.08
2011-11-18,Utilities,income,8691.42
2020-09-26,Salary,expense,-1941.71
2021-06-02,Healthcare,income,-3646.34
2022-02-10,Salary,income,781.92
2016-01-04,Utilities,expense,-2638.21
2010-05-07,Healthcare,income,-1962.34
2013-03-02,Entertainment,expense,7638.18
2012-08-05,Groceries,income,6750.53
2021-09-03,Healthcare,expense,-1990.4
2023-08-16,Groceries,income,-644.25
2008-03-01,Salary,expense,-3005.99
2004-11-13,Healthcare,income,1396.69
2011-10-06,Entertainment,expense,333.17
2018-10-01,Healthcare,expense,9059.39
2018-10-22,Groceries,expense,3474.48
2009-03-21,Entertainment,expense,688.39
2006-06-28,Utilities,income,1665.8
2006-04-18,Utilities,income,8985.45
2013-11-03,Groceries,income,1680.49
2019-02-27,Utilities,income,5543.52
2004-11-04,Salary,income,3840.86
2019-03-07,Entertainment,income,5604.17
2014-12-13,Utilities,income,3372.27
2015-10-21,Groceries,income,9124.71
2011-06-10,Salary,income,-1256.4
2012-10-13,Groceries,income,-4212.32
2003-12-27,Salary,expense,1132.24
2016-08-12,Groceries,expense,-4553.98
2011-03-24,Groceries,expense,-1784.93
2022-08-06,Healthcare,expense,1765.43
2021-08-18,Salary,expense,-110.41
2017-04-22,Entertainment,income,1707.47
2006-11-28,Utilities,income,8208.68
2007-02-23,Groceries,income,9825.51
2013-03-04,Healthcare,income,7695.51
2007-04-03,Utilities,income,-4432.89
2023-05-05,Healthcare,expense,9810.85
2013-02-15,Utilities,expense,-1012.9
2009-02-12,Salary,income,3785.78
2023-02-05,Utilities,expense,-709.73
2001-03-22,Entertainment,income,4136.27
2019-12-22,Healthcare,income,-2111.84
2020-11-13,Entertainment,income,4561.18
2011-03-23,Utilities,expense,6389.95
2011-07-03,Salary,expense,448.55
2005-01-08,Healthcare,income,2568.75
2011-01-13,Utilities,expense,-2303.4
2016-03-25,Entertainment,expense,-2650.67
2011-07-01,Salary,income,5368.92
2012-07-11,Salary,income,4302.78
2013-05-23,Groceries,expense,7090.4
2003-05-24,Entertainment,income,2605.08
2012-07-10,Entertainment,expense,-956.11
2020-05-06,Entertainment,income,7630.45
2018-10-05,Salary,income,-1338.99
2022-11-19,Groceries,expense,394.1
2004-07-07,Utilities,expense,7761.05
2002-06-23,Groceries,expense,7073.44
2017-06-22,Salary,expense,581.28
2021-05-24,Healthcare,income,5274.01
2021-07-26,Utilities,expense,6829.28
2019-07-13,Utilities,expense,8982.65
2021-11-08,Salary,expense,245.11
2016-09-13,Utilities,expense,-4773.14
2015-02-23,Utilities,expense,-4531.68
2001-10-13,Utilities,expense,4640.38
2001-02-01,Healthcare,expense,3347.61
2016-07-22,Salary,income,-2091.11
2007-05-10,Salary,expense,3940.44
2001-05-12,Healthcare,expense,-1041.73
2011-02-04,Utilities,expense,1408.86
2011-08-05,Salary,income,9879.8
2001-01-23,Utilities,income,9882.73
2009-07-13,Groceries,income,193.16
2001-01-13,Healthcare,expense,-3089.38
2013-01-22,Salary,income,2461.46
2015-01-10,Healthcare,expense,4727.84
2012-02-21,Groceries,income,-4115.09
2008-08-20,Salary,expense,4129.46
2004-05-03,Groceries,expense,2197.22
2018-07-19,Groceries,expense,-3065.23
2010-10-07,Salary,expense,1430.17
2001-12-16,Entertainment,income,-113.9
2003-04-25,Healthcare,income,9286.4
2020-06-10,Healthcare,income,-1875.39
2014-01-19,Groceries,expense,6303.93
2018-02-09,Utilities,income,-1253.25
2022-04-19,Salary,expense,-3319.56
2002-03-20,Groceries,income,-1052.36
2019-05-25,Entertainment,income,-22.79
2010-08-23,Groceries,income,-839.21
2011-11-24,Salary,expense,1752.17
2003-01-26,Entertainment,expense,-370.14
2006-08-09,Utilities,income,8087.74
2001-02-02,Salary,expense,2729.1
2000-04-10,Entertainment,expense,5971.57
2002-07-04,Salary,income,2332.73
2000-08-08,Utilities,expense,8968.05
2000-03-18,Groceries,income,2248.53
2021-03-07,Utilities,income,2711.22
2014-01-04,Entertainment,income,-3965.85
2002-12-01,Salary,income,9965.0
2017-10-08,Salary,income,-1828.04
2023-03-15,Salary,expense,2278.68
2017-04-23,Entertainment,income,-2624.24
2015-08-13,Entertainment,income,2991.93
2010-02-25,Healthcare,expense,6594.76
2020-09-08,Utilities,income,-3015.57
2008-05-14,Groceries,income,-1263.08
2019-07-07,Entertainment,expense,9927.48
2017-04-11,Healthcare,income,5123.41
2014-10-03,Entertainment,expense,-2553.58
2000-08-06,Entertainment,expense,-2387.83
2004-02-11,Groceries,expense,5454.92
2020-08-20,Groceries,income,1826.23
2001-06-26,Salary,income,3104.94
2014-12-09,Groceries,expense,5134.31
2003-04-25,Utilities,income,-1790.33
2006-09-26,Groceries,expense,5218.84
2011-04-19,Healthcare,expense,-918.93
2015-06-10,Healthcare,expense,8199.83
2016-04-26,Salary,income,1356.11
2017-04-16,Groceries,income,2046.74
2001-08-17,Entertainment,expense,8463.7
2023-06-14,Salary,income,-3207.21
2007-08-21,Healthcare,income,2946.14
2011-09-07,Salary,expense,1901.0
2014-11-20,Healthcare,income,5020.28
2005-03-20,Salary,expense,-3405.43
2020-08-06,Salary,income,-3733.81
2007-04-25,Entertainment,income,-4325.53
2012-02-20,Entertainment,expense,-4394.97
2005-06-24,Groceries,expense,7501.89
2014-12-25,Utilities,expense,7675.71
2003-09-16,Healthcare,expense,-2535.12
2016-04-19,Entertainment,income,5171.26
2020-11-02,Healthcare,income,593.58
2020-02-26,Utilities,expense,-3461.07
2012-11-03,Healthcare,expense,3335.78
2010-08-06,Salary,expense,3785.0
2005-01-07,Salary,income,4824.86
2000-12-02,Salary,expense,161.39
2021-12-12,Salary,income,-3026.01
2008-02-04,Entertainment,income,6668.63
2009-02-18,Groceries,income,9616.04
2002-05-25,Salary,expense,-4567.87
2005-04-09,Healthcare,income,8748.45
2001-09-25,Groceries,expense,-977.77
2006-04-07,Salary,income,9470.85
2000-09-02,Groceries,expense,6490.7
2009-10-07,Groceries,income,1123.29
2013-08-05,Utilities,expense,1258.14
2022-08-11,Salary,income,5133.1
2015-02-24,Healthcare,expense,5176.18
2014-06-09,Entertainment,income,5706.03
2005-03-22,Salary,income,-2181.42
2015-12-19,Utilities,expense,8075.38
2004-08-27,Healthcare,income,1165.37
2009-12-01,Entertainment,income,-1573.67
2015-03-25,Utilities,income,3040.24
2014-05-14,Healthcare,income,-4764.89
2013-01-10,Groceries,expense,5378.34
2002-03-04,Entertainment,income,-2148.6
2012-08-10,Groceries,income,5077.07
2022-07-18,Healthcare,expense,6522.03
2014-03-20,Groceries,income,4649.68
2015-05-20,Utilities,expense,9825.15
2018-05-02,Groceries,expense,-3881.38
2006-08-11,Utilities,expense,8828.72
2014-08-04,Entertainment,expense,917.85
2006-07-14,Salary,expense,3949.4
2021-09-23,Salary,income,-2426.81
2013-01-28,Salary,expense,2667.7
2001-12-05,Utilities,income,5544.42
2000-11-13,Entertainment,expense,6621.76
2000-08-04,Healthcare,expense,7181.35
2014-04-10,Groceries,income,9641.48
2003-11-15,Utilities,income,4898.84
2008-07-09,Salary,expense,4262.95
2013-12-28,Entertainment,expense,6384.66
2011-04-27,Utilities,expense,7345.28
2000-06-13,Utilities,expense,-1736.56
2022-09-01,Groceries,expense,-830.54
2011-12-25,Groceries,income,8438.39
2007-12-01,Utilities,expense,5760.19
2011-03-08,Entertainment,expense,7194.34
2017-09-14,Utilities,income,5581.71
2013-11-22,Entertainment,expense,-2517.08
2016-08-11,Healthcare,income,234.98
2012-10-22,Healthcare,expense,6108.75
2010-03-20,Salary,income,1521.79
2003-10-18,Salary,expense,6464.3
2022-12-12,Entertainment,income,3968.28
2002-07-09,Entertainment,income,9518.06
2008-08-20,Groceries,income,8917.51
2006-11-12,Entertainment,expense,6173.07
2019-06-10,Groceries,expense,444.14
2020-02-22,Utilities,expense,-4741.67
2014-07-21,Entertainment,income,7039.51
2020-08-24,Utilities,expense,4112.0
2010-09-17,Groceries,expense,5998.18
2018-04-13,Groceries,expense,-3037.83
2015-07-02,Utilities,expense,-1467.51
2014-06-13,Salary,income,9173.4
2011-07-13,Salary,income,-4878.19
2022-08-26,Salary,income,8693.02
2009-01-16,Utilities,expense,-4661.87
2005-07-08,Utilities,income,3449.84
2009-04-14,Utilities,income,240.39
2001-10-21,Groceries,income,-4452.99
2021-03-09,Healthcare,income,653.5
2021-12-23,Entertainment,expense,-3071.72
2000-11-18,Healthcare,expense,6586.38
2003-06-02,Utilities,expense,-4140.82
2006-02-08,Healthcare,income,-3234.61
2018-11-07,Utilities,expense,-1966.49
2013-05-14,Utilities,expense,-1829.29
2000-05-18,Salary,expense,9733.94
2006-02-02,Entertainment,income,8977.66
2000-02-24,Entertainment,income,-4682.31
2000-04-07,Salary,income,-963.31
2013-07-13,Utilities,expense,-4887.46
2011-04-02,Healthcare,income,-4813.68
2014-09-05,Utilities,income,-2876.58
2011-06-07,Salary,expense,-2393.23
2008-08-11,Utilities,expense,4920.18
2014-03-05,Salary,expense,-1530.1
2007-09-07,Groceries,income,6926.23
2020-06-05,Entertainment,income,-1923.71
2016-12-19,Healthcare,expense,9151.41
2018-02-11,Entertainment,expense,-793.92
2011-02-12,Salary,expense,8803.64
2023-01-13,Salary,expense,6379.69
2009-01-15,Groceries,expense,7443.69
2023-04-10,Utilities,income,1378.93
2005-01-27,Entertainment,expense,-1584.18
2004-01-20,Healthcare,expense,2434.6
2021-07-24,Utilities,income,-1523.76
2016-07-25,Salary,income,8538.24
2023-07-12,Utilities,expense,5784.81
2001-11-03,Healthcare,expense,9851.89
2000-04-06,Groceries,expense,5317.6
2022-02-04,Salary,income,4285.98
2008-01-02,Healthcare,expense,1217.83
2013-12-12,Groceries,income,3915.04
2014-10-27,Entertainment,expense,-4558.75
2019-06-24,Healthcare,income,7236.23
2014-11-11,Utilities,income,7820.16
2019-10-20,Groceries,income,-221.62
2022-04-19,Healthcare,income,2433.14
2001-04-26,Utilities,expense,-4975.4
2001-11-01,Utilities,expense,585.79
2009-12-15,Entertainment,expense,7552.43
2014-08-13,Groceries,income,5889.25
2003-02-15,Groceries,income,5954.33
2004-07-27,Entertainment,income,6003.68
2000-08-14,Healthcare,income,8654.59
2010-02-27,Groceries,income,-1275.33
2012-02-15,Groceries,income,7261.59
2023-06-14,Salary,expense,8887.91
2002-09-14,Healthcare,income,-1891.81
2004-12-04,Utilities,income,9177.6
2009-03-18,Utilities,expense,2049.47
2018-02-22,Entertainment,income,8418.27
2013-01-26,Salary,expense,9724.95
2023-01-21,Salary,income,-4484.07
2007-05-09,Utilities,expense,4314.46
2014-08-26,Utilities,expense,5967.9
2007-06-20,Utilities,expense,4471.64
2014-04-21,Entertainment,income,2019.92
2014-10-06,Salary,income,-1463.15
2000-03-04,Salary,income,6071.83
2005-07-15,Groceries,income,-4788.11
2020-10-10,Entertainment,income,-1894.6
2016-03-23,Salary,income,3013.36
2014-01-08,Utilities,income,-4089.03
2008-01-24,Healthcare,expense,158.03
2009-02-03,Healthcare,expense,1107.05
2012-02-19,Groceries,income,-2653.27
2011-11-12,Entertainment,expense,1281.53
2005-11-23,Groceries,expense,7477.05
2003-09-17,Entertainment,income,4556.9
2005-05-19,Entertainment,income,-1019.12
2003-09-26,Salary,income,4981.09
2007-01-26,Entertainment,income,2569.01
2000-12-05,Groceries,expense,-2667.26
2018-10-08,Entertainment,income,3663.09
2019-11-16,Salary,income,5039.99
2020-10-06,Salary,income,1837.27
2013-06-03,Salary,expense,3719.54
2003-12-12,Healthcare,expense,2322.57
2020-03-10,Healthcare,income,4438.87
2015-02-26,Salary,income,-476.43
2021-06-04,Entertainment,expense,-253.6
2000-02-26,Salary,expense,8035.86
2009-11-19,Salary,expense,-3914.17
2000-08-11,Utilities,income,7287.75
2023-09-06,Utilities,expense,-2109.36
2012-11-10,Entertainment,income,7567.2
2018-01-17,Salary,expense,-981.98
2012-02-02,Groceries,expense,3929.69
2017-06-15,Utilities,income,7137.15
2003-10-27,Salary,expense,4203.63
2002-03-03,Healthcare,income,-4374.14
2008-07-04,Entertainment,expense,6242.26
2000-10-20,Entertainment,income,6844.87
2014-10-22,Salary,income,-4032.22
2002-03-04,Entertainment,expense,2971.47
2013-04-21,Healthcare,expense,4234.89
2003-11-23,Salary,expense,307.66
2016-07-28,Groceries,income,7905.48
2020-06-19,Healthcare,expense,8166.99
2023-05-15,Healthcare,expense,5126.15
2014-01-28,Groceries,expense,-766.09
2003-04-13,Healthcare,expense,-806.51
2022-08-21,Utilities,income,842.31
2013-09-08,Healthcare,income,1724.14
2018-02-13,Entertainment,income,5708.18
2006-02-06,Entertainment,expense,2243.29
2023-07-25,Salary,income,6729.77
2019-06-05,Salary,income,-3542.91
2011-02-20,Entertainment,expense,826.54
2010-04-18,Salary,expense,4225.55
2004-10-13,Groceries,expense,2746.54
2009-01-20,Healthcare,income,5332.16
2018-10-24,Salary,expense,2395.59
2002-05-06,Salary,expense,1821.04
2002-05-24,Healthcare,expense,5637.68
2012-01-15,Groceries,expense,2483.97
2003-10-17,Entertainment,expense,1273.95
2004-09-23,Salary,income,1332.51
2005-01-11,Healthcare,expense,7629.0
2001-12-27,Salary,income,3139.64
2002-03-03,Salary,income,7635.93
2001-03-26,Entertainment,income,-767.44
2016-06-10,Groceries,income,670.0
2019-05-08,Entertainment,expense,-2608.52
2007-05-02,Healthcare,income,-1076.88
2003-09-21,Healthcare,income,6447.81
2017-01-12,Salary,expense,4712.99
2007-08-07,Groceries,expense,-3475.89
2022-07-02,Entertainment,income,9697.4
2005-04-28,Salary,expense,8684.38
2014-04-16,Healthcare,expense,6931.08
2018-09-28,Healthcare,expense,6270.09
2018-01-03,Utilities,income,9907.98
2012-06-07,Entertainment,expense,-3349.23
2008-01-14,Entertainment,expense,-2105.48
2008-12-05,Groceries,expense,4080.85
2003-06-18,Utilities,expense,9776.84
2002-03-04,Utilities,income,-4435.98
2021-02-14,Utilities,income,4344.82
2001-12-14,Entertainment,expense,9608.94
2016-03-20,Entertainment,income,-3289.79
2010-07-19,Utilities,expense,3517.78
2022-06-15,Utilities,income,-2457.64
2005-04-21,Utilities,income,5453.26
2010-05-25,Healthcare,income,-32.43
2011-12-12,Groceries,expense,5810.52
2012-03-22,Healthcare,income,-4780.11
2002-12-28,Salary,expense,4902.9
2023-12-11,Utilities,expense,6870.91
2023-10-21,Healthcare,expense,964.28
2023-01-13,Entertainment,income,9144.11
2019-03-09,Utilities,expense,8471.26
2017-08-18,Healthcare,expense,-4062.79
2000-03-27,Groceries,expense,3994.21
2003-10-02,Groceries,expense,-1982.16
2020-03-26,Utilities,income,1790.86
2006-03-01,Entertainment,income,3765.54
2018-05-19,Entertainment,income,6236.24
2001-07-15,Healthcare,income,-3123.56
2016-12-20,Healthcare,expense,1462.06
2018-06-09,Utilities,income,-443.65
2010-09-07,Utilities,income,5558.3
2005-10-21,Groceries,income,262.4
2022-01-05,Salary,income,5534.26
2006-05-14,Entertainment,expense,-1015.26
2007-05-13,Groceries,income,5170.28
2002-04-21,Entertainment,income,-1267.61
2015-08-01,Entertainment,expense,6144.42
2004-01-04,Entertainment,expense,3876.42
2014-01-15,Salary,expense,-608.12
2022-01-06,Utilities,expense,7991.08
2017-08-27,Utilities,income,7776.38
2023-05-25,Entertainment,expense,149.94
2012-04-06,Healthcare,income,-2399.83
2021-11-25,Healthcare,expense,4329.38
2000-08-24,Utilities,expense,2118.09
2008-04-24,Utilities,income,5879.03
2006-06-13,Utilities,expense,1104.63
2016-02-28,Utilities,income,-2801.36
2005-11-10,Salary,expense,1017.01
2016-01-22,Utilities,income,5938.27
2023-04-09,Groceries,expense,4212.92
2014-07-08,Groceries,expense,-2349.57
2000-04-12,Groceries,income,5966.15
2023-08-08,Entertainment,expense,-2149.56
2018-08-03,Healthcare,expense,9211.16
2002-01-10,Utilities,income,8781.62
2004-06-11,Healthcare,income,8215.12
2014-11-09,Healthcare,income,-1537.34
2019-02-20,Groceries,income,-1110.41
2002-05-09,Healthcare,income,-1055.88
2022-11-08,Healthcare,income,4026.39
2017-03-09,Groceries,expense,-3161.04
2011-05-01,Utilities,expense,-1301.58
2022-09-16,Healthcare,income,6695.22
2004-09-22,Entertainment,expense,2027.26
2002-05-27,Groceries,income,6657.43
2013-03-28,Healthcare,income,5945.83
2002-07-06,Groceries,expense,184.44
2020-02-19,Entertainment,income,4450.39
2002-04-18,Healthcare,income,5934.51
2000-07-19,Utilities,income,-169.47
2001-10-24,Salary,income,6504.47
2014-08-21,Utilities,income,8824.58
2021-05-12,Healthcare,expense,-4638.43
2019-08-17,Healthcare,income,-2630.44
2018-03-22,Utilities,expense,8568.02
2020-05-20,Utilities,income,804.46
2021-05-21,Healthcare,expense,3440.12
2000-05-22,Entertainment,expense,7928.75
2020-02-12,Utilities,income,3497.3
2017-05-19,Groceries,income,-2661.1
2019-04-19,Groceries,expense,8715.69
2004-04-02,Utilities,income,3129.05
2016-10-09,Entertainment,income,-3416.31
2002-03-07,Groceries,income,3871.84
2021-09-06,Utilities,expense,1708.9
2021-10-04,Entertainment,income,502.71
2009-06-26,Utilities,income,-1102.92
2015-05-26,Utilities,income,1525.63
2016-01-25,Utilities,income,-697.06
2022-03-27,Entertainment,income,2346.46
2015-09-05,Salary,income,-920.24
2012-11-15,Utilities,expense,-2830.11
2011-04-08,Utilities,expense,-811.36
2011-08-04,Salary,expense,3067.8
2014-02-21,Utilities,expense,-3088.22
